Epoch 1/100, Train Loss: 0.695022435983022, Validation Loss: 0.5669741630554199, Precision: 0.6666666666666666, Recall: 0.1454469507101086, F1: 0.2329115329115329, Accuracy: 0.226890756302521
Epoch 2/100, Train Loss: 0.37195546527703605, Validation Loss: 0.2994230017066002, Precision: 0.8291666666666666, Recall: 0.5788359788359788, F1: 0.6677998545576074, Accuracy: 0.7563025210084033
Epoch 3/100, Train Loss: 0.17551381414135298, Validation Loss: 0.1836501695215702, Precision: 0.8333333333333334, Recall: 0.7358117516012253, F1: 0.7807141680559403, Accuracy: 0.8907563025210085
Epoch 4/100, Train Loss: 0.10116453071435293, Validation Loss: 0.1454930528998375, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 5/100, Train Loss: 0.0667760044336319, Validation Loss: 0.1265512853860855, Precision: 0.8333333333333334, Recall: 0.7784461152882205, F1: 0.8046248002388353, Accuracy: 0.9327731092436975
Epoch 6/100, Train Loss: 0.04687624449531237, Validation Loss: 0.11942672356963158, Precision: 0.8333333333333334, Recall: 0.7784461152882205, F1: 0.8046248002388353, Accuracy: 0.9327731092436975
Epoch 7/100, Train Loss: 0.03145252962907155, Validation Loss: 0.11567039415240288, Precision: 0.8333333333333334, Recall: 0.7959899749373434, F1: 0.8138840594980946, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.021662031424542268, Validation Loss: 0.10624314099550247, Precision: 0.8333333333333334, Recall: 0.7872180451127818, F1: 0.80937955499359, Accuracy: 0.9411764705882353
Epoch 9/100, Train Loss: 0.01604958682631453, Validation Loss: 0.09935842640697956, Precision: 0.8333333333333334, Recall: 0.7872180451127818, F1: 0.80937955499359, Accuracy: 0.9411764705882353
Epoch 10/100, Train Loss: 0.012272530018041532, Validation Loss: 0.10164406429976225, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 11/100, Train Loss: 0.009604510633895795, Validation Loss: 0.09665126167237759, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 12/100, Train Loss: 0.007860909821465612, Validation Loss: 0.09782951790839434, Precision: 0.8333333333333334, Recall: 0.7872180451127818, F1: 0.80937955499359, Accuracy: 0.9411764705882353
Epoch 13/100, Train Loss: 0.00649989830950896, Validation Loss: 0.09489779453724623, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 14/100, Train Loss: 0.005557687409843008, Validation Loss: 0.09301151242107153, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 15/100, Train Loss: 0.004798046189049879, Validation Loss: 0.0937667591497302, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 16/100, Train Loss: 0.004086480444918076, Validation Loss: 0.09387825801968575, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 17/100, Train Loss: 0.0035760957592477403, Validation Loss: 0.0951446145772934, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
Epoch 18/100, Train Loss: 0.0032334390251586836, Validation Loss: 0.09468426555395126, Precision: 0.8333333333333334, Recall: 0.7927736006683376, F1: 0.8124043583813698, Accuracy: 0.9495798319327731
