Epoch 1/100, Train Loss: 0.7055628776550293, Validation Loss: 0.5714354515075684, Precision: 0.6666666666666666, Recall: 0.2530075187969925, F1: 0.3333238040785211, Accuracy: 0.33613445378151263
Epoch 2/100, Train Loss: 0.3624624401330948, Validation Loss: 0.29295530170202255, Precision: 0.8333333333333334, Recall: 0.6085213032581454, F1: 0.6864947385423931, Accuracy: 0.7647058823529411
Epoch 3/100, Train Loss: 0.1793238158027331, Validation Loss: 0.19982536882162094, Precision: 0.8277777777777778, Recall: 0.7723614592035645, F1: 0.7981816355234077, Accuracy: 0.9327731092436975
Epoch 4/100, Train Loss: 0.10618623594443004, Validation Loss: 0.15035930462181568, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.957983193277311
Epoch 5/100, Train Loss: 0.06955095914502939, Validation Loss: 0.13484875112771988, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.957983193277311
Epoch 6/100, Train Loss: 0.04750248988469442, Validation Loss: 0.12882668897509575, Precision: 0.8333333333333334, Recall: 0.7890698969646337, F1: 0.8103144710489344, Accuracy: 0.9495798319327731
Epoch 7/100, Train Loss: 0.033040685951709746, Validation Loss: 0.12101813964545727, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.957983193277311
Epoch 8/100, Train Loss: 0.022939699701964855, Validation Loss: 0.10925975441932678, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 9/100, Train Loss: 0.01714871373648445, Validation Loss: 0.10157651733607054, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 10/100, Train Loss: 0.013185042856882016, Validation Loss: 0.10470108035951853, Precision: 0.8333333333333334, Recall: 0.7930381509328877, F1: 0.8124222699047007, Accuracy: 0.957983193277311
Epoch 11/100, Train Loss: 0.01031466331332922, Validation Loss: 0.09877685457468033, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.008349889020125071, Validation Loss: 0.10061267390847206, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 13/100, Train Loss: 0.006845893012359739, Validation Loss: 0.09854223672300577, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 14/100, Train Loss: 0.005875133645410339, Validation Loss: 0.10006430186331272, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 15/100, Train Loss: 0.004947472386993468, Validation Loss: 0.09444703627377748, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 16/100, Train Loss: 0.004278843089317282, Validation Loss: 0.09827783377841115, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 17/100, Train Loss: 0.003734743393336733, Validation Loss: 0.09563901694491506, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 18/100, Train Loss: 0.0032994750731935103, Validation Loss: 0.09490674361586571, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 19/100, Train Loss: 0.003005484289800127, Validation Loss: 0.09564324282109737, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
