Epoch 1/100, Train Loss: 0.707867274681727, Validation Loss: 0.5329112708568573, Precision: 0.8333333333333334, Recall: 0.1882066276803119, F1: 0.2957320457320457, Accuracy: 0.25210084033613445
Epoch 2/100, Train Loss: 0.3489020933707555, Validation Loss: 0.27500544488430023, Precision: 0.8333333333333334, Recall: 0.7207741576162628, F1: 0.7711749910380048, Accuracy: 0.865546218487395
Epoch 3/100, Train Loss: 0.16856295615434647, Validation Loss: 0.17799315229058266, Precision: 0.8290598290598291, Recall: 0.7596630465051518, F1: 0.7926148370592815, Accuracy: 0.9243697478991597
Epoch 4/100, Train Loss: 0.09990176744759083, Validation Loss: 0.13959072902798653, Precision: 0.8333333333333334, Recall: 0.7795460874408242, F1: 0.8054819597923046, Accuracy: 0.9411764705882353
Epoch 5/100, Train Loss: 0.06314231157302856, Validation Loss: 0.12472121976315975, Precision: 0.8333333333333334, Recall: 0.7771651350598718, F1: 0.8039170479848446, Accuracy: 0.9411764705882353
Epoch 6/100, Train Loss: 0.04145280855397383, Validation Loss: 0.10930764116346836, Precision: 0.8333333333333334, Recall: 0.8022974101921471, F1: 0.8171841746666054, Accuracy: 0.9663865546218487
Epoch 7/100, Train Loss: 0.028885211112598577, Validation Loss: 0.10308203101158142, Precision: 0.8333333333333334, Recall: 0.7763297131718184, F1: 0.8036494727172694, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.01978613172347347, Validation Loss: 0.09569806139916182, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.9495798319327731
Epoch 9/100, Train Loss: 0.014450667984783649, Validation Loss: 0.09744796343147755, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.9495798319327731
Epoch 10/100, Train Loss: 0.011206004349514843, Validation Loss: 0.09051085449755192, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.9495798319327731
Epoch 11/100, Train Loss: 0.009040216170251369, Validation Loss: 0.08628622442483902, Precision: 0.8333333333333334, Recall: 0.8071010860484545, F1: 0.8198311305655938, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.007272200953836242, Validation Loss: 0.08822531159967184, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 13/100, Train Loss: 0.00604943869014581, Validation Loss: 0.08833652269095182, Precision: 0.8333333333333334, Recall: 0.7938735728209413, F1: 0.8129087319765286, Accuracy: 0.9495798319327731
Epoch 14/100, Train Loss: 0.005072754233454665, Validation Loss: 0.08811975177377462, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 15/100, Train Loss: 0.004488938262996575, Validation Loss: 0.08791793789714575, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.9495798319327731
