Epoch 1/100, Train Loss: 0.7366682529449463, Validation Loss: 0.6058379411697388, Precision: 0.3333333333333333, Recall: 0.07777777777777778, F1: 0.12254901960784315, Accuracy: 0.13445378151260504
Epoch 2/100, Train Loss: 0.46998178362846377, Validation Loss: 0.4042513743042946, Precision: 0.8287037037037037, Recall: 0.45555555555555555, F1: 0.536052836052836, Accuracy: 0.6386554621848739
Epoch 3/100, Train Loss: 0.26743122239907585, Validation Loss: 0.2514556087553501, Precision: 0.8289473684210527, Recall: 0.6914647730437203, F1: 0.7503719801395324, Accuracy: 0.8571428571428571
Epoch 4/100, Train Loss: 0.15822807153065999, Validation Loss: 0.18485469743609428, Precision: 0.8289473684210527, Recall: 0.7325953773322195, F1: 0.7768075657781539, Accuracy: 0.8907563025210085
Epoch 5/100, Train Loss: 0.10911034593979517, Validation Loss: 0.15501774288713932, Precision: 0.8333333333333334, Recall: 0.7556947925368979, F1: 0.7918324291742014, Accuracy: 0.907563025210084
Epoch 6/100, Train Loss: 0.07872744277119637, Validation Loss: 0.14254616014659405, Precision: 0.8293650793650794, Recall: 0.7808270676691729, F1: 0.8031746031746031, Accuracy: 0.9411764705882353
Epoch 7/100, Train Loss: 0.058279418076078095, Validation Loss: 0.12883100658655167, Precision: 0.8333333333333334, Recall: 0.7784461152882205, F1: 0.8041028497168848, Accuracy: 0.9327731092436975
Epoch 8/100, Train Loss: 0.04238502165923516, Validation Loss: 0.11962723173201084, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 9/100, Train Loss: 0.03171510652949413, Validation Loss: 0.11913726851344109, Precision: 0.8333333333333334, Recall: 0.7744778613199665, F1: 0.8019423558897243, Accuracy: 0.9243697478991597
Epoch 10/100, Train Loss: 0.024521693214774133, Validation Loss: 0.10584060661494732, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 11/100, Train Loss: 0.019498954806476832, Validation Loss: 0.10540556628257036, Precision: 0.8333333333333334, Recall: 0.7919381787802839, F1: 0.8112924604823234, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.015415593050420284, Validation Loss: 0.1050372114405036, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 13/100, Train Loss: 0.012672549517204364, Validation Loss: 0.10232127457857132, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 14/100, Train Loss: 0.010519733900825183, Validation Loss: 0.10277117136865854, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 15/100, Train Loss: 0.008807565225288272, Validation Loss: 0.098360326141119, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 16/100, Train Loss: 0.007498963254814347, Validation Loss: 0.09931542817503214, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 17/100, Train Loss: 0.006499145443861683, Validation Loss: 0.09906813502311707, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 18/100, Train Loss: 0.005740671992922822, Validation Loss: 0.09593943227082491, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 19/100, Train Loss: 0.005027992092072964, Validation Loss: 0.0971962297335267, Precision: 0.8333333333333334, Recall: 0.78796992481203, F1: 0.809235451960431, Accuracy: 0.9495798319327731
Epoch 20/100, Train Loss: 0.0045371293711165585, Validation Loss: 0.09531615301966667, Precision: 0.8333333333333334, Recall: 0.7919381787802839, F1: 0.8112924604823234, Accuracy: 0.957983193277311
Epoch 21/100, Train Loss: 0.004052129380094509, Validation Loss: 0.09690406639128923, Precision: 0.8333333333333334, Recall: 0.7919381787802839, F1: 0.8112924604823234, Accuracy: 0.957983193277311
Epoch 22/100, Train Loss: 0.003630496833163003, Validation Loss: 0.09692363254725933, Precision: 0.8333333333333334, Recall: 0.7919381787802839, F1: 0.8112924604823234, Accuracy: 0.957983193277311
Epoch 23/100, Train Loss: 0.0032733045518398285, Validation Loss: 0.09594480087980628, Precision: 0.8333333333333334, Recall: 0.7919381787802839, F1: 0.8112924604823234, Accuracy: 0.957983193277311
Epoch 24/100, Train Loss: 0.0030092800967395305, Validation Loss: 0.09603022085502744, Precision: 0.8333333333333334, Recall: 0.7974937343358396, F1: 0.8142147281620429, Accuracy: 0.9663865546218487
