Epoch 1/100, Train Loss: 0.7079831719398498, Validation Loss: 0.4951065182685852, Precision: 0.8333333333333334, Recall: 0.3583820662768031, F1: 0.4767579694077573, Accuracy: 0.48739495798319327
Epoch 2/100, Train Loss: 0.2965586026509603, Validation Loss: 0.2529972493648529, Precision: 0.8273809523809524, Recall: 0.73312447786132, F1: 0.7764023781603226, Accuracy: 0.907563025210084
Epoch 3/100, Train Loss: 0.13884830847382545, Validation Loss: 0.18333256244659424, Precision: 0.8333333333333334, Recall: 0.7565719855193539, F1: 0.7915058222438208, Accuracy: 0.8991596638655462
Epoch 4/100, Train Loss: 0.07946674699584642, Validation Loss: 0.15235150791704655, Precision: 0.8333333333333334, Recall: 0.7627541074909495, F1: 0.7943212050556684, Accuracy: 0.9243697478991597
Epoch 5/100, Train Loss: 0.04860536592702071, Validation Loss: 0.12235341779887676, Precision: 0.8333333333333334, Recall: 0.7890698969646337, F1: 0.8105647212991846, Accuracy: 0.9495798319327731
Epoch 6/100, Train Loss: 0.030316229661305746, Validation Loss: 0.11296643130481243, Precision: 0.8333333333333334, Recall: 0.7978418267891952, F1: 0.815069225803689, Accuracy: 0.9495798319327731
Epoch 7/100, Train Loss: 0.019754037509361902, Validation Loss: 0.10814680345356464, Precision: 0.8333333333333334, Recall: 0.7890698969646337, F1: 0.8105647212991846, Accuracy: 0.9495798319327731
Epoch 8/100, Train Loss: 0.014342596940696239, Validation Loss: 0.09946316760033369, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 9/100, Train Loss: 0.010814348577211301, Validation Loss: 0.09633395913988352, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 10/100, Train Loss: 0.008222813842197259, Validation Loss: 0.09072791039943695, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 11/100, Train Loss: 0.006661587581038475, Validation Loss: 0.09214708395302296, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.005480394442565739, Validation Loss: 0.08794470503926277, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 13/100, Train Loss: 0.004707601619884372, Validation Loss: 0.0855338154360652, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 14/100, Train Loss: 0.003956950292922557, Validation Loss: 0.08840124774724245, Precision: 0.8333333333333334, Recall: 0.8018100807574492, F1: 0.8171770246594554, Accuracy: 0.957983193277311
Epoch 15/100, Train Loss: 0.0034231359992797175, Validation Loss: 0.08681519608944654, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 16/100, Train Loss: 0.0029639513697475193, Validation Loss: 0.08855545986443758, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
Epoch 17/100, Train Loss: 0.0026872060960158707, Validation Loss: 0.08820150699466467, Precision: 0.8333333333333334, Recall: 0.8057783347257031, F1: 0.8192340331813478, Accuracy: 0.9663865546218487
