Epoch 1/100, Train Loss: 0.7482607463995615, Validation Loss: 0.5578573197126389, Precision: 0.5, Recall: 0.1683792815371763, F1: 0.24451777730466254, Accuracy: 0.2773109243697479
Epoch 2/100, Train Loss: 0.3632173592845599, Validation Loss: 0.31562593951821327, Precision: 0.826388888888889, Recall: 0.5785575048732943, F1: 0.6669993401176196, Accuracy: 0.7142857142857143
Epoch 3/100, Train Loss: 0.17187627504269282, Validation Loss: 0.20841825753450394, Precision: 0.8221611721611722, Recall: 0.7474937343358397, F1: 0.7822319072319073, Accuracy: 0.8823529411764706
Epoch 4/100, Train Loss: 0.09695647110541662, Validation Loss: 0.1665467694401741, Precision: 0.8288288288288288, Recall: 0.7554302422723476, F1: 0.7896501219286031, Accuracy: 0.8991596638655462
Epoch 5/100, Train Loss: 0.058083374549945194, Validation Loss: 0.14255476742982864, Precision: 0.8333333333333334, Recall: 0.7707741576162629, F1: 0.8007272050375499, Accuracy: 0.9411764705882353
Epoch 6/100, Train Loss: 0.0370715648556749, Validation Loss: 0.1274743489921093, Precision: 0.8333333333333334, Recall: 0.7874825953773321, F1: 0.8095000022249813, Accuracy: 0.9495798319327731
Epoch 7/100, Train Loss: 0.0249529076119264, Validation Loss: 0.12262813374400139, Precision: 0.8275862068965517, Recall: 0.7967418546365915, F1: 0.8115344571524812, Accuracy: 0.957983193277311
Epoch 8/100, Train Loss: 0.017763444439818463, Validation Loss: 0.12265477143228054, Precision: 0.8333333333333334, Recall: 0.7795460874408242, F1: 0.8052317095420544, Accuracy: 0.9327731092436975
Epoch 9/100, Train Loss: 0.013261946228643259, Validation Loss: 0.1167224571108818, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 10/100, Train Loss: 0.01028384550785025, Validation Loss: 0.11141885071992874, Precision: 0.8333333333333334, Recall: 0.7795460874408242, F1: 0.8052317095420544, Accuracy: 0.9327731092436975
Epoch 11/100, Train Loss: 0.008255172815794746, Validation Loss: 0.1131599135696888, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 12/100, Train Loss: 0.0067522778020550804, Validation Loss: 0.10860467702150345, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 13/100, Train Loss: 0.005649526075770458, Validation Loss: 0.11042533069849014, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 14/100, Train Loss: 0.004808324660795431, Validation Loss: 0.11055760458111763, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 15/100, Train Loss: 0.004166029339345793, Validation Loss: 0.10780226346105337, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 16/100, Train Loss: 0.0036290439311414957, Validation Loss: 0.11043539922684431, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 17/100, Train Loss: 0.003208184444035093, Validation Loss: 0.1071165194734931, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 18/100, Train Loss: 0.002836436646369596, Validation Loss: 0.10947255976498127, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 19/100, Train Loss: 0.002524061508787175, Validation Loss: 0.10710047837346792, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 20/100, Train Loss: 0.002263807808049023, Validation Loss: 0.10731615219265223, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 21/100, Train Loss: 0.0020560571652216216, Validation Loss: 0.10756486561149359, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 22/100, Train Loss: 0.0018678312539123, Validation Loss: 0.10759845655411482, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
Epoch 23/100, Train Loss: 0.0017297228060973188, Validation Loss: 0.10790469963103533, Precision: 0.8333333333333334, Recall: 0.7967418546365915, F1: 0.814261906986886, Accuracy: 0.957983193277311
