Epoch 1/100, Train Loss: 1.0399207472801208, Validation Loss: 0.7448855042457581, Precision: 0.16666666666666666, Recall: 0.003968253968253968, F1: 0.007751937984496124, Accuracy: 0.008403361344537815
Epoch 2/100, Train Loss: 0.7233360409736633, Validation Loss: 0.754572868347168, Precision: 0.3333333333333333, Recall: 0.020634920634920634, F1: 0.03805496828752643, Accuracy: 0.03361344537815126
Epoch 3/100, Train Loss: 0.6778756380081177, Validation Loss: 0.6871978044509888, Precision: 0.3333333333333333, Recall: 0.04928989139515455, F1: 0.08507936507936509, Accuracy: 0.08403361344537816
Epoch 4/100, Train Loss: 0.5887419283390045, Validation Loss: 0.5809454321861267, Precision: 0.3333333333333333, Recall: 0.06599832915622389, F1: 0.10955710955710955, Accuracy: 0.1092436974789916
Epoch 5/100, Train Loss: 0.48634714633226395, Validation Loss: 0.5041632652282715, Precision: 0.8333333333333334, Recall: 0.2548315232525759, F1: 0.3581150280071764, Accuracy: 0.3865546218487395
Epoch 6/100, Train Loss: 0.4215226098895073, Validation Loss: 0.4426855444908142, Precision: 0.8333333333333334, Recall: 0.3609022556390977, F1: 0.48649932157394843, Accuracy: 0.5042016806722689
Epoch 7/100, Train Loss: 0.35787761211395264, Validation Loss: 0.3756968379020691, Precision: 0.8333333333333334, Recall: 0.5051935394040656, F1: 0.6129222259893766, Accuracy: 0.6470588235294118
Epoch 8/100, Train Loss: 0.2954905852675438, Validation Loss: 0.3257588744163513, Precision: 0.8333333333333334, Recall: 0.6060707323865218, F1: 0.6878875332822701, Accuracy: 0.7647058823529411
Epoch 9/100, Train Loss: 0.24608763307332993, Validation Loss: 0.28231120109558105, Precision: 0.8333333333333334, Recall: 0.6696881091617933, F1: 0.7351786923680222, Accuracy: 0.8319327731092437
Epoch 10/100, Train Loss: 0.2056528553366661, Validation Loss: 0.23636266589164734, Precision: 0.8333333333333334, Recall: 0.7071567808409913, F1: 0.7626248499666222, Accuracy: 0.8739495798319328
Epoch 11/100, Train Loss: 0.17308414354920387, Validation Loss: 0.2047826647758484, Precision: 0.8333333333333334, Recall: 0.7302561960456697, F1: 0.7772201079581066, Accuracy: 0.8991596638655462
Epoch 12/100, Train Loss: 0.1508546657860279, Validation Loss: 0.1833629608154297, Precision: 0.8333333333333334, Recall: 0.7453355611250347, F1: 0.7862963612963614, Accuracy: 0.9243697478991597
Epoch 13/100, Train Loss: 0.12779013812541962, Validation Loss: 0.16876673698425293, Precision: 0.8333333333333334, Recall: 0.7453355611250347, F1: 0.7862963612963614, Accuracy: 0.9243697478991597
Epoch 14/100, Train Loss: 0.11181089095771313, Validation Loss: 0.15789169073104858, Precision: 0.8333333333333334, Recall: 0.7485519353940407, F1: 0.7874338624338625, Accuracy: 0.9159663865546218
Epoch 15/100, Train Loss: 0.09929041378200054, Validation Loss: 0.1440512239933014, Precision: 0.8333333333333334, Recall: 0.7772069061542747, F1: 0.8038288288288289, Accuracy: 0.9327731092436975
Epoch 16/100, Train Loss: 0.08790924958884716, Validation Loss: 0.13572721183300018, Precision: 0.8333333333333334, Recall: 0.7772069061542747, F1: 0.8038288288288289, Accuracy: 0.9327731092436975
Epoch 17/100, Train Loss: 0.07880799286067486, Validation Loss: 0.1298070251941681, Precision: 0.8333333333333334, Recall: 0.7772069061542747, F1: 0.8038288288288289, Accuracy: 0.9327731092436975
Epoch 18/100, Train Loss: 0.06978117115795612, Validation Loss: 0.12548716366291046, Precision: 0.8333333333333334, Recall: 0.7596630465051518, F1: 0.794047619047619, Accuracy: 0.9327731092436975
